id,position,name,nombre_cadena,score,ratings,category,price_range,full_address,zip_code,lat,lng,estado,category_list,url_logo
31028,10,Sonic (Home Depot),Sonic,4.7,76,"American, Fast Food, Burgers",$$,"4561 4000 W, West Valley City, UT, 84120",84120,40.6709989,-111.9860244,UT,"'American', 'Fast Food', 'Burgers'",
31030,166,Wendy's  (4114 West 9000 South),Wendy’s,4.1,30,"American, Burgers, Fast Food",$,"4114 West 9000 South, W.Jordan, UT, 84088",84088,40.588241,-111.988946,UT,"'American', 'Burgers', 'Fast Food'",https://1000marcas.net/wp-content/uploads/2020/10/Wendys-logo-tumb.jpg
31031,138,Subway (3961 WEST),Subway,5.0,11,"Fast Food, Sandwich, American",$,"3961 W 9000 S, West Jordan, UT, 84088",84088,40.58645,-111.98566,UT,"'Fast Food', 'Sandwich', 'American'",https://1000marcas.net/wp-content/uploads/2020/03/Subway-Logo-tumb.jpg
31036,98,Denny's (2025 S 900 W),Denny's,4.3,43,"American, Breakfast and Brunch, Coffee and Tea, Diner, Desserts, Salads, Steak, Sandwich, Family Meals, Healthy",$$,"2025 S 900 W, Salt Lake City, UT, 84104",84104,40.7266368,-111.9156244,UT,"'American', 'Breakfast and Brunch', 'Coffee and Tea', 'Diner', 'Desserts', 'Salads', 'Steak', 'Sandwich', 'Family Meals', 'Healthy'",
31039,206,Chipotle Mexican Grill (1011 E 2100 S),Chipotle Mexican Grill,4.7,100,"Healthy, Mexican",$,"1011 E 2100 S, Salt Lake City, UT, 84105",84105,40.7256694,-111.8620262,UT,"'Healthy', 'Mexican'",https://1000marcas.net/wp-content/uploads/2021/05/Chipotle-logo-1.png
31040,58,Subway (5550 W 3500 S),Subway,4.3,77,"Fast Food, Sandwich, American",$,"5550 W 3500 S, West Valley City, UT, 84120",84120,40.6968764,-112.0234132,UT,"'Fast Food', 'Sandwich', 'American'",https://1000marcas.net/wp-content/uploads/2020/03/Subway-Logo-tumb.jpg
31047,10,Taco Bell (9308 South 700 East),Taco Bell,4.3,100,"Burritos, Fast Food, Mexican",$,"9308 South 700 East, Sandy, UT, 84070",84070,40.58223,-111.872706,UT,"'Burritos', 'Fast Food', 'Mexican'",https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Taco_Bell_2016.svg/1280px-Taco_Bell_2016.svg.png
31048,8,Del Taco (2963 S. 5600 West | 752),Del Taco,4.6,87,"Fast Food, Mexican, Tacos",$,"2963 S. 5600 West, West Valley City, UT, 84120",84120,40.7063287,-112.0244628,UT,"'Fast Food', 'Mexican', 'Tacos'",
31049,7,McDonald's® (3497 S 5600 W),McDonald’s,4.2,100,"American, Burgers, Fast Food",$,"3497 S 5600 W, West Valley City, UT, 84120",84120,40.69701,-112.02421,UT,"'American', 'Burgers', 'Fast Food'",https://1000marcas.net/wp-content/uploads/2019/11/McDonalds-logo-tumb.jpg
31051,7,Del Taco (5672 South 900 East | 736),Del Taco,4.7,100,"Fast Food, Mexican, Tacos",$,"5672 South 900 East, Murray, UT, 84121",84121,40.6473969,-111.8662663,UT,"'Fast Food', 'Mexican', 'Tacos'",
31055,140,Starbucks (SLC - 114th and Bangerter),Starbucks,4.8,100,"Bakery, Breakfast and Brunch, Cafe, Coffee &amp; Tea",$,"11505 S. 4000 W.101, South Jordan, UT, 84009",84009,40.54339,-111.9851415,UT,"'Bakery', 'Breakfast and Brunch', 'Cafe', 'Coffee &amp; Tea'",https://1000marcas.net/wp-content/uploads/2019/12/Starbucks-Logo-tm.jpg
31060,187,Panda Express (5594 S Redwood Road),Panda Express,4.3,77,"Asian, Chinese, Family Meals",$,"5594 S Redwood Road, Taylorsville, UT, 84123",84123,40.6498083,-111.9395368,UT,"'Asian', 'Chinese', 'Family Meals'",https://upload.wikimedia.org/wikipedia/en/thumb/8/85/Panda_Express_logo.svg/1280px-Panda_Express_logo.svg.png
31061,186,Burger King (1590 West 9000 South #9949),Burger King,4.3,32,"American, burger, Fast Food, Family Meals",$,"1590 West 9000 South, West Jordan, UT, 84088",84088,40.5880686,-111.9357547,UT,"'American', 'burger', 'Fast Food', 'Family Meals'",https://1000marcas.net/wp-content/uploads/2019/12/Burger-King-Logo-tumb.jpg
31068,195,Marco’s Pizza (2778 S 5600 W),Marco’s Pizza,4.6,57,"Pizza, Salads, Sandwich, American, Healthy",$,"2778 S 5600 W, West Valley City, UT, 84128",84128,40.709637,-112.0252076,UT,"'Pizza', 'Salads', 'Sandwich', 'American', 'Healthy'",
31070,151,Burger King (10396 S River Heights Dr),Burger King,4.4,20,"American, burger, Fast Food, Family Meals",$,"10396 S River Heights Dr, South Jordan, UT, 84095",84095,40.5622261,-111.9731475,UT,"'American', 'burger', 'Fast Food', 'Family Meals'",https://1000marcas.net/wp-content/uploads/2019/12/Burger-King-Logo-tumb.jpg
31071,35,Applebee's (W. Jordan),Applebee's,4.5,100,"American, Bar Food, BBQ, burger, Chicken Strips, Comfort Food, Dinner, pasta, salad, Sandwich, Soup, Steak, Traditional American, wings, Family Meals",$$,"3736 W 7800 S, W. Jordan, UT, 84088",84088,40.6100071,-111.9796949,UT,"'American', 'Bar Food', 'BBQ', 'burger', 'Chicken Strips', 'Comfort Food', 'Dinner', 'pasta', 'salad', 'Sandwich', 'Soup', 'Steak', 'Traditional American', 'wings', 'Family Meals'",
31072,34,Papa Johns (12447 Crossing Drive #2),Papa John’s,4.6,45,"Desserts, PIzza, Wings, Sandwiches",$,"12447 Crossing Drive #2, Riverton, UT, 84096",84096,40.5256201,-111.98499,UT,"'Desserts', 'PIzza', 'Wings', 'Sandwiches'",
31077,156,"Starbucks (9400 South &amp; 1000 East, Sandy)",Starbucks,4.9,100,"Bakery, Breakfast and Brunch, Cafe, Coffee &amp; Tea",$,"9354 S. Village Shop Drive, Sandy, UT, 84094",84094,40.581497,-111.86134,UT,"'Bakery', 'Breakfast and Brunch', 'Cafe', 'Coffee &amp; Tea'",https://1000marcas.net/wp-content/uploads/2019/12/Starbucks-Logo-tm.jpg
31082,59,Carl's Jr. (3822 W 5400 South),Carl’s Jr.,4.5,32,"Burgers, American, Sandwiches",$,"3822 W 5400 South, Taylorsville, UT, 84118",84118,40.65335,-111.98225,UT,"'Burgers', 'American', 'Sandwiches'",https://upload.wikimedia.org/wikipedia/commons/b/b5/Carl%27s_Jr_logo.svg
31089,4,McDonald's® (5706 WEST 7800 SOUTH),McDonald’s,4.6,78,"American, Burgers, Fast Food",$,"5706 WEST 7800 SOUTH, WEST JORDAN, UT, 84081",84081,40.6097844,-112.0268221,UT,"'American', 'Burgers', 'Fast Food'",https://1000marcas.net/wp-content/uploads/2019/11/McDonalds-logo-tumb.jpg
31090,2,Del Taco (11507 South 4000 West | 1184),Del Taco,4.7,74,"Fast Food, Mexican, Tacos",$,"11507 South 4000 West, South Jordan, UT, 84095",84095,40.5429117,-111.9860167,UT,"'Fast Food', 'Mexican', 'Tacos'",
31100,21,Marco’s Pizza (114 North Washington Boulevard),Marco’s Pizza,4.6,25,"Pizza, American, Italian",$,"114 North Washington Boulevard, Ogden, UT, 84404",84404,41.26115,-111.96923,UT,"'Pizza', 'American', 'Italian'",
31102,73,Chick-fil-A  (4067 Riverdale Rd),Chick-fil-A,4.6,100,"American, Fried Chicken, Fast Food, Sandwich, Family Meals, Southern",$,"4067, Riverdale, UT, 84405",84405,41.190488,-111.982145,UT,"'American', 'Fried Chicken', 'Fast Food', 'Sandwich', 'Family Meals', 'Southern'",https://1000marcas.net/wp-content/uploads/2021/05/Chick-fil-A-logo-1.png
31103,40,Carl's Jr. (1155 W Riverdale Road),Carl’s Jr.,4.4,22,"American, burger, Fast Food",$,"1155 W, Riverdale, UT, 84405",84405,41.17496,-112.00813,UT,"'American', 'burger', 'Fast Food'",https://upload.wikimedia.org/wikipedia/commons/b/b5/Carl%27s_Jr_logo.svg
31105,11,Starbucks (1140 W Riverdale Rd-Riverdale),Starbucks,4.9,100,"Bakery, Breakfast and Brunch, Cafe, Coffee &amp; Tea",$,"1140 W, Riverdale, UT, 84405",84405,41.176171,-112.0075907,UT,"'Bakery', 'Breakfast and Brunch', 'Cafe', 'Coffee &amp; Tea'",https://1000marcas.net/wp-content/uploads/2019/12/Starbucks-Logo-tm.jpg
31107,3,Del Taco (4436 S 1900 W | 270),Del Taco,4.4,50,"Fast Food, Mexican, Tacos",$,"4436 S 1900 W, Roy, UT, 84067",84067,41.1828383,-112.0253742,UT,"'Fast Food', 'Mexican', 'Tacos'",
31110,27,Baskin-Robbins (3675 Harrison Blvd),Baskin-Robbins,5.0,10,"Desserts, Ice Cream + Frozen Yogurt, Comfort Food",$,"3675 Harrison Blvd, Ogden, UT, 84403",84403,41.1962231,-111.9492037,UT,"'Desserts', 'Ice Cream + Frozen Yogurt', 'Comfort Food'",
31113,18,Popeyes (3920 Wall Avenue South),Popeyes,4.1,40,"American, Chicken, Family Meals, Fried Chicken, Comfort Food",$,"3920 Wall Avenue South, Ogden, UT, 84405",84405,41.1938665,-111.9790648,UT,"'American', 'Chicken', 'Family Meals', 'Fried Chicken', 'Comfort Food'",https://1000marcas.net/wp-content/uploads/2021/05/Popeyes-logo-tm.png
31117,2,Taco Bell (5641 S 1900 W),Taco Bell,4.3,38,"Burritos, Fast Food, Mexican",$,"5641 S 1900 W, Roy, UT, 84067",84067,41.1607887,-112.0265179,UT,"'Burritos', 'Fast Food', 'Mexican'",https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Taco_Bell_2016.svg/1280px-Taco_Bell_2016.svg.png
31119,3,McDonald's® (909 W RIVERDALE RD),McDonald’s,4.2,33,"American, Burgers, Fast Food",$,"909 W, Riverdale, UT, 84405",84405,41.17738,-112.001427,UT,"'American', 'Burgers', 'Fast Food'",https://1000marcas.net/wp-content/uploads/2019/11/McDonalds-logo-tumb.jpg
31120,6,Taco Bell (365 East 12th Street),Taco Bell,4.3,100,"Burritos, Fast Food, Mexican",$,"365 East 12th Street, Ogden, UT, 84404",84404,41.2441491,-111.9709434,UT,"'Burritos', 'Fast Food', 'Mexican'",https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Taco_Bell_2016.svg/1280px-Taco_Bell_2016.svg.png
31122,2,McDonald's® (5413 S 1900 W),McDonald’s,4.5,54,"American, Burgers, Fast Food",$,"5413 S 1900 W, Roy, UT, 84067",84067,41.165,-112.02667,UT,"'American', 'Burgers', 'Fast Food'",https://1000marcas.net/wp-content/uploads/2019/11/McDonalds-logo-tumb.jpg
31124,39,KFC (3642 South Riverdale Rd),KFC,3.9,33,"American, Fast Food, wings, Family Meals",$,"3642 South Riverdale Rd, Ogden, UT, 84405",84405,41.197371,-111.973854,UT,"'American', 'Fast Food', 'wings', 'Family Meals'",https://1000marcas.net/wp-content/uploads/2020/01/KFC-logo-tumb.jpg
31128,6,Wendy's  (1923 W. 5600 South),Wendy’s,4.4,24,"American, Burgers, Fast Food",$,"1923 W. 5600 South, Roy, UT, 84067",84067,41.1614042,-112.0269108,UT,"'American', 'Burgers', 'Fast Food'",https://1000marcas.net/wp-content/uploads/2020/10/Wendys-logo-tumb.jpg
31129,8,Applebee's (Layton),Applebee's,4.5,56,"American, Bar Food, BBQ, burger, Chicken Strips, Comfort Food, Dinner, pasta, salad, Sandwich, Soup, Steak, Traditional American, wings, Family Meals",$$,"1622 N. 1000 West, Layton, UT, 84041",84041,41.0841556,-111.9837374,UT,"'American', 'Bar Food', 'BBQ', 'burger', 'Chicken Strips', 'Comfort Food', 'Dinner', 'pasta', 'salad', 'Sandwich', 'Soup', 'Steak', 'Traditional American', 'wings', 'Family Meals'",
31130,99,Burger King (1315 S 300 W),Burger King,4.4,22,"American, burger, Fast Food, Family Meals",$,"1315 S 300 W, Salt Lake City, UT, 84115",84115,40.741225,-111.8993076,UT,"'American', 'burger', 'Fast Food', 'Family Meals'",https://1000marcas.net/wp-content/uploads/2019/12/Burger-King-Logo-tumb.jpg
31132,3,Denny's (250 W 500 S),Denny's,3.8,56,"American, Breakfast and Brunch, Coffee and Tea, Diner, Desserts, Salads, Steak, Sandwich, Family Meals, Healthy",$$,"250 W 500 S, Salt Lake City, UT, 84101",84101,40.7587943,-111.8984751,UT,"'American', 'Breakfast and Brunch', 'Coffee and Tea', 'Diner', 'Desserts', 'Salads', 'Steak', 'Sandwich', 'Family Meals', 'Healthy'",
31135,14,"Baskin-Robbins (1088 E Gentile St, Fairfield Plaza Shopping Ctr)",Baskin-Robbins,4.5,19,"Desserts, Ice Cream + Frozen Yogurt, Comfort Food",$,"1088 E Gentile St Fairfield Plaza Shopping Ctr, Layton, UT, 84041",84041,41.060894,-111.9464012,UT,"'Desserts', 'Ice Cream + Frozen Yogurt', 'Comfort Food'",
31137,135,Subway (221 South 1300 East),Subway,4.9,18,"Fast Food, Sandwich, American",$,"221 South 1300 East, Salt Lake City, UT, 84102",84102,40.764347,-111.85336,UT,"'Fast Food', 'Sandwich', 'American'",https://1000marcas.net/wp-content/uploads/2020/03/Subway-Logo-tumb.jpg
31139,57,Burger King (2104 South Redwood Road),Burger King,4.5,30,"American, burger, Fast Food, Family Meals",$,"2104 South Redwood Road, Salt Lake City, UT, 84104",84104,40.7256549,-111.9394862,UT,"'American', 'burger', 'Fast Food', 'Family Meals'",https://1000marcas.net/wp-content/uploads/2019/12/Burger-King-Logo-tumb.jpg
31140,169,Taco Bell (509 West 500 South),Taco Bell,4.2,38,"Burritos, Fast Food, Mexican",$,"509 West 500 South, Bountiful, UT, 84010",84010,40.883851,-111.892553,UT,"'Burritos', 'Fast Food', 'Mexican'",https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Taco_Bell_2016.svg/1280px-Taco_Bell_2016.svg.png
31141,11,Panda Express (4115 Riverdale Road Space A),Panda Express,4.6,100,"Asian, Chinese, Family Meals",$,"4115, Riverdale, UT, 84405",84405,41.188694,-111.983593,UT,"'Asian', 'Chinese', 'Family Meals'",https://upload.wikimedia.org/wikipedia/en/thumb/8/85/Panda_Express_logo.svg/1280px-Panda_Express_logo.svg.png
31146,53,Burger King (4027 Riverdale Road),Burger King,4.3,18,"American, burger, Fast Food, Family Meals",$,"4027, Riverdale, UT, 84405",84405,41.1909374,-111.9817119,UT,"'American', 'burger', 'Fast Food', 'Family Meals'",https://1000marcas.net/wp-content/uploads/2019/12/Burger-King-Logo-tumb.jpg
31149,30,Wendy's  (5710 Harrison Blvd),Wendy’s,4.8,29,"American, Burgers, Fast Food",$,"5710 Harrison Blvd, Ogden, UT, 84403",84403,41.1589521,-111.93917,UT,"'American', 'Burgers', 'Fast Food'",https://1000marcas.net/wp-content/uploads/2020/10/Wendys-logo-tumb.jpg
31150,27,Arby's (3385 Washington Blvd),Arby’s,3.8,53,"American, Sandwich, Fast Food, Kids Friendly",$,"3385 Washington Blvd, Ogden, UT, 84401",84401,41.202229,-111.97132,UT,"'American', 'Sandwich', 'Fast Food', 'Kids Friendly'",
31151,11,Starbucks (4104 Riverdale Rd),Starbucks,4.9,100,"Bakery, Breakfast and Brunch, Cafe, Coffee &amp; Tea",$,"4104, Riverdale, UT, 84405",84405,41.18833,-111.98317,UT,"'Bakery', 'Breakfast and Brunch', 'Cafe', 'Coffee &amp; Tea'",https://1000marcas.net/wp-content/uploads/2019/12/Starbucks-Logo-tm.jpg
31152,3,Del Taco (4117 S Riverdale Road | 727),Del Taco,4.5,73,"Fast Food, Mexican, Tacos",$,"4117 S, Riverdale, UT, 84405",84405,41.18836,-111.984245,UT,"'Fast Food', 'Mexican', 'Tacos'",
31154,7,Taco Bell (4312 Harrison Blvd),Taco Bell,4.4,51,"Burritos, Fast Food, Mexican",$,"4312 Harrison Blvd, Ogden, UT, 84403",84403,41.1844478,-111.9487413,UT,"'Burritos', 'Fast Food', 'Mexican'",https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Taco_Bell_2016.svg/1280px-Taco_Bell_2016.svg.png
31160,34,"Starbucks (56th &amp; Harrison, South Ogden)",Starbucks,4.5,40,"Bakery, Breakfast and Brunch, Cafe, Coffee &amp; Tea",$,"5598 Harrison Blvd, South Ogden, UT, 84403",84403,41.16177772477729,-111.93990413099527,UT,"'Bakery', 'Breakfast and Brunch', 'Cafe', 'Coffee &amp; Tea'",https://1000marcas.net/wp-content/uploads/2019/12/Starbucks-Logo-tm.jpg
31186,14,Firehouse Subs (15 S River Rd Ste 310),Firehouse Subs,4.8,49,"Sandwich, Deli",$,"15 S River Rd Ste 310, St. George, UT, 84790",84790,37.1076775,-113.5532634,UT,"'Sandwich', 'Deli'",
31188,7,Papa Johns (1025 East Tabernacle #1),Papa John’s,4.6,57,"Pizza, Wings, Desserts, Sandwiches",$,"1025 E Tabernacle, St. George, UT, 84770",84770,37.1084894,-113.5617975,UT,"'Pizza', 'Wings', 'Desserts', 'Sandwiches'",
31189,19,Buffalo Wild Wings (221 S River Rd),Buffalo Wild Wings,4.6,81,wings,$$,"221 S River Rd, Saint George, UT, 84790",84790,37.1041247,-113.5549889,UT,'wings',
31194,85,El Pollo Loco (745 W Telegraph St),El Pollo Loco,4.5,26,"Latin American, Mexican, New American, Family Meals",$,"745 W Telegraph St, Washington, UT, 84780",84780,37.127347,-113.5220847,UT,"'Latin American', 'Mexican', 'New American', 'Family Meals'",
31216,55,Chick-fil-A  (15 S River Rd Ste 500),Chick-fil-A,4.6,100,"American, Fried Chicken, Family Meals, Southern, Sandwich, Fast Food",$,"15 S River Rd Ste 500, Saint George, UT, 84790",84790,37.10674742321577,-113.55514754271437,UT,"'American', 'Fried Chicken', 'Family Meals', 'Southern', 'Sandwich', 'Fast Food'",https://1000marcas.net/wp-content/uploads/2021/05/Chick-fil-A-logo-1.png
31217,54,Denny's (155 N 1000 East St),Denny's,4.0,20,"American, Breakfast and Brunch, Coffee and Tea, Dinner, Desserts, Salads, Steak, Sandwich, Healthy, Family Meals",$$,"155 N 1000 East St, Saint George, UT, 84770",84770,37.110864,-113.5624303,UT,"'American', 'Breakfast and Brunch', 'Coffee and Tea', 'Dinner', 'Desserts', 'Salads', 'Steak', 'Sandwich', 'Healthy', 'Family Meals'",
31228,39,MrBeast Burger (640 West Telegraph Street),MrBeast Burger,4.5,19,"American, Desserts",$$,"640 West Telegraph Street, Washington, UT, 84780",84780,37.12976,-113.52105,UT,"'American', 'Desserts'",
31234,30,Red Lobster (263 N. Red Cliffs Drive),Red Lobster,4.5,49,"Seafood, American, Family Meals",$$,"263 N. Red Cliffs Drive, St. George, UT, 84790",84790,37.1123575,-113.5544809,UT,"'Seafood', 'American', 'Family Meals'",
31239,25,Burger King (2841 South 60 East),Burger King,5.0,10,"American, burger, Fast Food, Family Meals",$,"2841 South 60 East, Saint George, UT, 84790",84790,37.0599476,-113.5819617,UT,"'American', 'burger', 'Fast Food', 'Family Meals'",https://1000marcas.net/wp-content/uploads/2019/12/Burger-King-Logo-tumb.jpg
31243,20,Carl's Jr. (136 Red Cliffs Dr),Carl’s Jr.,4.8,45,"Fast Food, Salads, American, Healthy",$,"136 Red Cliffs Dr, Saint George, UT, 84790",84790,37.1104939,-113.5540186,UT,"'Fast Food', 'Salads', 'American', 'Healthy'",https://upload.wikimedia.org/wikipedia/commons/b/b5/Carl%27s_Jr_logo.svg
31248,13,Wendy's  (120 N 1000 E),Wendy’s,4.6,19,"American, Burgers, Fast Food",$,"120 N 1000 E, St.George, UT, 84770",84770,37.1103071,-113.5616503,UT,"'American', 'Burgers', 'Fast Food'",https://1000marcas.net/wp-content/uploads/2020/10/Wendys-logo-tumb.jpg
31253,5,Sonic (Washington),Sonic,4.0,70,"American, Fast Food, Burgers",$$,"550 W Telegraph, Washington, UT, 84780",84780,37.12932,-113.5190027,UT,"'American', 'Fast Food', 'Burgers'",
31256,2,Del Taco (786 West Telegraph Road | 741),Del Taco,4.6,91,"Fast Food, Mexican, Tacos",$,"786 West Telegraph Road, Washington, UT, 84780",84780,37.1279204,-113.52261,UT,"'Fast Food', 'Mexican', 'Tacos'",
31257,1,McDonald's® (W. TELEGRAPH STREET),McDonald’s,4.5,86,"American, Burgers, Fast Food",$,"735 W Telegraph St, Washington, UT, 84780",84780,37.1276033,-113.5216428,UT,"'American', 'Burgers', 'Fast Food'",https://1000marcas.net/wp-content/uploads/2019/11/McDonalds-logo-tumb.jpg
31264,12,IHOP (275 S Green Springs Drive),IHOP,4.4,35,"Breakfast and Brunch, American, Burgers, Sandwich, Family Meals",$,"275 S Green Springs Drive, Washington, UT, 84780",84780,37.1265145,-113.5226953,UT,"'Breakfast and Brunch', 'American', 'Burgers', 'Sandwich', 'Family Meals'",
31272,4,Arby's (1694 Red Cliff Drive),Arby’s,4.6,19,"American, Sandwich, Fast Food, Kids Friendly",$,"1694 Red Cliff Drive, Saint George, UT, 84790",84790,37.117131,-113.547253,UT,"'American', 'Sandwich', 'Fast Food', 'Kids Friendly'",
31274,2,Jack in the Box (775 W. Telegraph),Jack in the Box,4.2,12,"American, Burgers, Fast Food, Traditional American, Vegetarian Friendly",$,"775 W. Telegraph, Washington, UT, 84780",84780,37.1271297,-113.5227008,UT,"'American', 'Burgers', 'Fast Food', 'Traditional American', 'Vegetarian Friendly'",https://1000marcas.net/wp-content/uploads/2022/01/Jack-in-the-Box-Logo-thmb.png
31276,9,Subway (2654 Red Cliffs Dr Bldg 1 Unit A),Subway,5.0,19,"Fast Food, Sandwich, American",$,"2654 Red Cliffs Dr Bldg 1 Unit A, Saint George, UT, 84790",84790,37.12447,-113.52973,UT,"'Fast Food', 'Sandwich', 'American'",https://1000marcas.net/wp-content/uploads/2020/03/Subway-Logo-tumb.jpg
31278,6,Starbucks (W Sunset Blvd &amp; N Bluff St),Starbucks,4.9,100,"Bakery, Breakfast and Brunch, Cafe, Coffee &amp; Tea",$,"1091 North Bluff St, St. George, UT, 84770",84770,37.12677,-113.6020173,UT,"'Bakery', 'Breakfast and Brunch', 'Cafe', 'Coffee &amp; Tea'",https://1000marcas.net/wp-content/uploads/2019/12/Starbucks-Logo-tm.jpg
31281,2,Tropical Smoothie Cafe (1010 East Red Hills Parkway),Tropical Smoothie Cafe,5.0,11,"Juice and Smoothies, Healthy, Fast Food",$,"1010 East Red Hill Parkway, Saint George, UT, 84770",84770,37.11199848412586,-113.5615312038382,UT,"'Juice and Smoothies', 'Healthy', 'Fast Food'",https://upload.wikimedia.org/wikipedia/commons/d/d4/Tropical_Smoothie_Cafe_logo.svg
31288,8,Popeyes (1455 South River Road),Popeyes,4.4,71,"American, Chicken, Family Meals, Fried Chicken, Comfort Food",$,"1455 South River Road, St George, UT, 84790",84790,37.0842287,-113.5559278,UT,"'American', 'Chicken', 'Family Meals', 'Fried Chicken', 'Comfort Food'",https://1000marcas.net/wp-content/uploads/2021/05/Popeyes-logo-tm.png
31289,7,Pizza Hut (792 S 3000 E #103),Pizza Hut,4.7,14,"Pizza, American, Comfort Food",$,"792 S 3000 E #103, Saint George, UT, 84790",84790,37.09593,-113.52274,UT,"'Pizza', 'American', 'Comfort Food'",https://upload.wikimedia.org/wikipedia/commons/5/5d/Pizza_Hut_classic_logo.svg
